File Name,Frequency,Block Frequency,Cumulative Sums,Runs,Longest Run,Rank,FFT,Non-overlapping Template,Overlapping Template,Universal,Approximate Entropy,Random Excursions,Random Excursions Variant,Serial,Linear Complexity,Label
1.1.182.102-1.2.190.220-3999-443-6_4466.bin,0.347654,0.932253,0.685633,0.980047,0.430592,0.69372,0.150897,0.844883,0.282761,0.0,0.001361,0.0,0.0,0.349667,0.320828,BitTorrent
1.2.49.162-1.1.156.15-443-13915-6_5008.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.244.64-1.1.140.47-443-63736-6_6648.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.215.211-1.2.107.89-56347-443-6_448.bin,0.474274,0.487995,0.404668,0.377126,0.14343,0.291891,0.837419,0.029335,0.282761,0.0,0.001347,0.0,0.0,0.920817,0.124643,BitTorrent
1.2.102.147-1.1.234.110-443-27471-6_4907.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.67.80-1.1.143.108-443-62474-6_2184.bin,0.893273,0.765769,0.292175,0.858342,0.209419,0.69372,0.218258,0.833955,0.488416,0.0,0.000151,0.0,0.0,0.303653,0.676648,BitTorrent
1.2.189.75-1.1.1.134-443-49672-6_6212.bin,0.303672,0.657628,0.603284,0.770179,0.907889,0.69372,0.681519,0.030535,0.282761,0.0,0.001213,0.0,0.0,0.695002,0.481431,BitTorrent
1.1.30.120-1.2.145.162-38496-443-6_5764.bin,0.474274,0.41387,0.748587,0.183343,0.839302,0.69372,0.013803,0.029335,0.488416,0.0,6e-06,0.0,0.0,0.220925,0.320828,BitTorrent
1.2.23.103-1.1.14.22-443-7206-6_6319.bin,0.622765,0.501973,0.992221,0.888982,0.868105,0.69372,0.41177,0.109456,0.282761,0.0,0.006036,0.0,0.0,0.124832,0.676648,BitTorrent
1.1.125.238-1.2.178.5-2767-443-6_2535.bin,0.139996,0.272651,0.279973,0.211454,0.919284,0.039105,0.538167,0.855528,0.107608,0.0,2e-05,0.0,0.0,0.015141,0.985604,BitTorrent
1.1.229.129-1.2.89.38-61932-443-6_470.bin,0.591505,0.339826,0.769421,0.470242,0.262264,0.69372,0.023999,0.822764,0.488416,0.0,0.002508,0.0,0.0,0.648688,0.919679,BitTorrent
1.2.219.88-1.1.103.185-443-51220-6_5808.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.113.14-1.2.121.11-32203-443-6_4670.bin,0.823063,0.803726,0.992221,0.753388,0.170369,0.69372,0.837419,0.855528,0.295708,0.0,0.000124,0.0,0.0,0.184987,0.481431,BitTorrent
1.1.186.30-1.2.22.64-42751-443-6_949.bin,0.244929,0.069462,0.488885,0.77717,0.866298,0.039105,0.837419,0.356531,0.107608,0.0,0.028875,0.0,0.0,0.498961,0.743941,BitTorrent
1.2.156.164-1.1.149.61-443-41319-6_3765.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.235.10-1.2.210.153-55124-443-6_3014.bin,0.028427,0.118907,0.056853,0.949921,0.162505,0.291891,0.681519,0.366667,0.295708,0.0,0.001622,0.0,0.0,0.900023,0.020255,BitTorrent
1.1.255.50-1.2.85.247-59059-443-6_2852.bin,0.117525,0.219454,0.154626,0.479974,0.247321,0.69372,0.837419,0.865873,0.107608,0.0,2e-06,0.0,0.0,0.875518,0.238088,BitTorrent
1.2.104.14-1.1.235.222-443-27852-6_7199.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.14.59-1.1.177.171-443-4864-6_4308.bin,0.823063,0.525529,0.748587,0.590724,0.863607,0.69372,1.0,0.855528,0.886589,0.0,0.000884,0.0,0.0,0.498961,0.481431,BitTorrent
1.2.32.65-1.1.23.123-443-39162-6_5220.bin,0.179712,0.311447,0.359311,0.757432,0.438266,0.69372,0.538167,0.844883,0.488416,0.0,0.000186,0.0,0.0,0.015141,0.676648,BitTorrent
1.1.190.46-1.2.165.240-5806-443-6_651.bin,1.0,0.546958,0.966907,0.073638,0.319652,0.69372,0.304902,0.844883,0.886589,0.0,0.005252,0.0,0.0,0.952407,0.000445,BitTorrent
1.2.183.88-1.1.123.144-443-46099-6_2734.bin,0.754243,0.305957,0.902311,0.824761,0.841067,0.69372,0.41177,0.844883,0.886589,0.0,0.005033,0.0,0.0,0.648688,0.320828,BitTorrent
1.2.77.222-1.1.67.3-443-21143-6_7226.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.228.17-1.1.68.148-443-59594-6_5065.bin,0.054478,0.409553,0.108955,0.002262,0.616168,0.69372,0.41177,0.376987,0.886589,0.0,0.000923,0.0,0.0,0.184987,0.95948,BitTorrent
1.2.249.178-1.1.69.47-443-21106-6_5371.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.148.231-1.1.25.18-443-9635-6_416.bin,0.179712,0.573357,0.154626,0.651202,0.046646,0.291891,0.681519,0.113429,0.295708,0.0,0.002051,0.0,0.0,0.875518,0.95948,BitTorrent
1.2.19.8-1.1.190.95-443-6080-6_2020.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.90.191-1.1.82.201-443-24443-6_6508.bin,0.788447,0.451417,0.563698,0.348464,0.063187,0.69372,0.837419,0.822764,0.488416,0.0,0.000439,0.0,0.0,0.648688,0.868444,BitTorrent
1.1.78.60-1.2.226.113-23350-443-6_1098.bin,0.152406,0.289863,0.304777,0.590383,0.913424,0.291891,0.304902,0.865873,0.886589,0.0,0.000303,0.0,0.0,0.048513,0.320828,BitTorrent
1.2.48.88-1.1.147.157-443-13588-6_6509.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.179.179-1.1.203.186-443-49270-6_715.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.23.149-1.2.171.78-38919-443-6_3497.bin,0.858028,0.123424,0.623533,0.655232,0.139926,0.039105,0.41177,0.40903,0.282761,0.0,0.000775,0.0,0.0,0.695002,0.985604,BitTorrent
1.2.151.85-1.1.27.144-443-10259-6_5014.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.72.143-1.2.231.61-60410-443-6_4997.bin,0.964329,0.005393,0.126925,0.16565,0.997512,0.69372,0.41177,0.833955,0.886589,0.0,0.000413,0.0,0.0,0.738414,0.985604,BitTorrent
1.2.203.160-1.1.120.86-443-47197-6_4176.bin,0.720515,0.759211,0.975431,0.59346,0.943363,0.291891,0.538167,0.865873,0.886589,0.0,0.000105,0.0,0.0,0.549912,0.95948,BitTorrent
1.2.183.91-1.1.207.148-443-2083-6_2269.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.52.163-1.1.44.249-443-34149-6_6742.bin,0.128379,0.000874,0.00784,0.212521,0.069619,0.039105,0.040174,0.376987,0.295708,0.0,0.068468,0.0,0.0,0.814738,0.088364,BitTorrent
1.2.17.96-1.1.10.38-443-43552-6_2773.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.67.173-1.1.143.232-443-18535-6_613.bin,0.788447,0.023187,0.706611,0.623891,0.165916,0.291891,0.304902,0.005587,0.282761,0.0,0.02096,0.0,0.0,0.847115,0.000679,BitTorrent
1.1.236.161-1.2.213.48-26093-443-6_2664.bin,0.152406,0.269294,0.304777,0.089116,0.017917,0.039105,0.064782,0.113429,0.107608,0.0,0.002413,0.0,0.0,0.0627,0.238088,BitTorrent
1.1.56.117-1.2.64.170-63843-443-6_1838.bin,0.474274,0.633644,0.623533,0.662926,0.865321,0.291891,0.304902,0.865873,0.886589,0.0,4.6e-05,0.0,0.0,0.152945,0.743941,BitTorrent
1.2.133.158-1.1.156.212-443-35418-6_464.bin,0.560986,0.772265,0.488885,0.478881,0.293626,0.291891,0.040174,0.833955,0.282761,0.0,0.0037,0.0,0.0,0.738414,0.203697,BitTorrent
1.2.117.136-1.1.110.40-443-50754-6_6130.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.12.151-1.1.177.12-443-4436-6_7215.bin,0.420829,0.604712,0.706611,0.310378,0.38899,0.69372,0.218258,0.030535,0.020733,0.0,0.0059,0.0,0.0,0.814738,0.868444,BitTorrent
1.2.47.108-1.1.147.155-443-13351-6_4876.bin,0.474274,0.302331,0.790027,0.509549,0.709906,0.69372,0.304902,0.833955,0.107608,0.0,6e-05,0.0,0.0,0.303653,0.985604,BitTorrent
1.2.183.52-1.1.207.147-443-48120-6_251.bin,0.720515,0.156896,0.727622,0.718357,0.967451,0.039105,0.837419,0.865873,0.886589,0.0,5.4e-05,0.0,0.0,0.77844,0.676648,BitTorrent
1.1.250.142-1.2.86.116-23351-443-6_3085.bin,0.107405,0.474153,0.071123,0.402281,0.352803,0.69372,0.150897,0.387489,0.020733,0.0,3.5e-05,0.0,0.0,0.220925,0.320828,BitTorrent
1.2.237.176-1.1.82.25-443-24172-6_145.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.169.71-1.1.21.233-443-8711-6_6926.bin,0.53125,0.276037,0.917914,0.154853,0.121873,0.291891,0.064782,0.109456,0.488416,0.0,0.004653,0.0,0.0,0.498961,0.985604,BitTorrent
1.2.134.176-1.1.42.214-443-35689-6_6286.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.155.212-1.1.39.251-443-34956-6_2446.bin,0.964329,0.077109,0.664755,0.999964,0.990807,0.69372,0.150897,0.855528,0.107608,0.0,8.5e-05,0.0,0.0,0.124832,0.95948,BitTorrent
1.1.108.122-1.2.199.250-30903-443-6_516.bin,0.054478,0.223818,0.108955,0.081754,0.309226,0.69372,0.304902,0.865873,0.886589,0.0,0.011932,0.0,0.0,0.900023,0.481431,BitTorrent
1.2.54.71-1.1.43.64-443-15106-6_5986.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.217.112-1.1.101.246-443-29227-6_5646.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.66.77-1.1.130.29-443-64277-6_2986.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.87.134-1.1.250.175-443-23617-6_36.bin,0.031823,0.065093,0.063646,0.550943,0.120979,0.291891,0.41177,0.865873,0.886589,0.0,0.000289,0.0,0.0,0.875518,0.985604,BitTorrent
1.1.196.208-1.2.120.37-53475-443-6_888.bin,0.244929,0.570951,0.235044,0.071143,0.159974,0.69372,0.538167,0.029335,0.488416,0.0,0.008052,0.0,0.0,0.695002,0.609311,BitTorrent
1.1.249.2-1.2.84.149-58701-443-6_2266.bin,0.654721,0.272651,0.471188,0.819567,0.889125,0.69372,0.837419,0.865873,0.282761,0.0,0.00105,0.0,0.0,0.303653,0.481431,BitTorrent
1.2.251.112-1.1.71.189-443-21547-6_2023.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.149.177-1.1.26.19-443-39538-6_5079.bin,0.395489,0.478751,0.420651,0.076171,0.704145,0.69372,0.837419,0.006094,0.107608,0.0,0.002034,0.0,0.0,0.027869,0.481431,BitTorrent
1.1.169.43-1.2.36.216-38290-443-6_4371.bin,0.754243,0.403119,0.420651,0.891535,0.1703,0.69372,0.10068,0.398171,0.488416,0.0,1.7e-05,0.0,0.0,0.303653,0.919679,BitTorrent
1.2.162.4-1.1.13.20-443-42684-6_3174.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.251.116-1.2.87.171-61540-443-6_5589.bin,0.53125,0.151399,0.945286,0.007472,0.718195,0.69372,0.304902,0.844883,0.295708,0.0,0.001569,0.0,0.0,0.349667,0.95948,BitTorrent
1.2.225.186-1.1.253.211-443-59008-6_2536.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.109.47-1.1.209.115-443-56809-6_5614.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.78.139-1.2.226.78-59152-443-6_6615.bin,0.022561,0.057549,0.045122,0.404263,0.316012,0.69372,0.218258,0.865873,0.886589,0.0,0.000379,0.0,0.0,0.398036,0.320828,BitTorrent
1.2.203.40-1.1.119.176-443-53219-6_301.bin,0.347654,0.700181,0.685633,0.384403,0.633468,0.039105,0.064782,0.822764,0.282761,0.0,0.006194,0.0,0.0,0.920817,0.481431,BitTorrent
1.1.154.70-1.2.53.244-34496-443-6_4103.bin,0.474274,0.175559,0.748587,0.288174,0.813888,0.69372,0.41177,1e-06,0.886589,0.0,0.000242,0.0,0.0,0.398036,0.013753,BitTorrent
1.2.43.116-1.1.151.1-443-12335-6_1920.bin,0.654721,0.326392,0.902311,0.327335,0.836874,0.291891,0.681519,0.833955,0.020733,0.0,0.002599,0.0,0.0,0.398036,0.95948,BitTorrent
1.2.216.214-1.1.208.186-443-56718-6_4018.bin,0.687322,0.95765,0.563698,0.211783,0.156472,0.291891,0.040174,0.113429,0.488416,0.0,0.000253,0.0,0.0,0.900023,0.95948,BitTorrent
1.2.239.10-1.1.231.157-443-24518-6_2016.bin,0.303672,0.153579,0.268167,0.35968,0.397203,0.291891,0.837419,0.387489,0.886589,0.0,0.000627,0.0,0.0,0.498961,0.0,BitTorrent
1.2.80.31-1.1.247.245-443-21726-6_16.bin,0.303672,0.04911,0.525513,0.122975,0.771926,0.291891,0.837419,0.398171,0.107608,0.0,0.063391,0.0,0.0,0.77844,0.035743,BitTorrent
1.1.24.102-1.2.151.197-38015-443-6_6365.bin,0.097987,0.208125,0.029594,0.251041,0.122281,0.69372,0.41177,0.366667,0.282761,0.0,0.006914,0.0,0.0,0.498961,0.481431,BitTorrent
1.2.145.211-1.1.26.172-443-10879-6_4797.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.63.151-1.1.130.120-443-63570-6_3931.bin,0.654721,0.218014,0.790027,0.594562,0.319005,0.291891,0.681519,0.117527,0.886589,0.0,0.001485,0.0,0.0,0.303653,0.0,BitTorrent
1.1.239.139-1.2.210.19-54997-443-6_6818.bin,0.283131,0.379978,0.488885,0.315663,0.800939,0.291891,0.837419,0.844883,0.886589,0.0,0.00238,0.0,0.0,0.184987,0.423166,BitTorrent
1.1.48.213-1.2.60.49-16630-443-6_2164.bin,0.097987,0.038023,0.079337,0.880076,0.346839,0.291891,0.837419,0.376987,0.488416,0.0,0.001536,0.0,0.0,0.738414,0.868444,BitTorrent
1.2.132.145-1.1.156.172-443-13645-6_4956.bin,0.92873,0.226763,0.437067,0.227316,0.100028,0.69372,0.681519,0.376987,0.488416,0.0,2.2e-05,0.0,0.0,0.349667,0.985604,BitTorrent
1.1.62.239-1.2.254.240-20396-443-6_1531.bin,0.179712,0.179244,0.154626,0.106117,0.499324,0.039105,0.681519,0.376987,0.107608,0.0,0.002241,0.0,0.0,0.498961,0.95948,BitTorrent
1.1.22.191-1.2.31.64-38917-443-6_6563.bin,0.560986,0.590231,0.95685,0.478881,0.85968,0.039105,1.0,0.398171,0.886589,0.0,0.003749,0.0,0.0,0.048513,0.676648,BitTorrent
1.2.146.159-1.1.28.173-443-11100-6_4736.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.135.190-1.1.159.151-443-14463-6_3145.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.231.157-1.2.239.245-60593-443-6_6716.bin,0.53125,0.59747,0.506997,0.329414,0.365173,0.69372,0.150897,0.029335,0.295708,0.0,0.000272,0.0,0.0,0.814738,0.481431,BitTorrent
1.2.132.82-1.1.40.142-443-35091-6_6844.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.54.60-1.1.46.95-443-34554-6_1570.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.171.55-1.1.23.1-443-9205-6_5610.bin,0.788447,0.269294,0.170221,0.891996,0.20046,0.69372,0.837419,0.855528,0.488416,0.0,1e-05,0.0,0.0,0.010926,0.051692,BitTorrent
1.2.179.52-1.1.200.87-443-47093-6_1204.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.254.142-1.1.63.208-443-1862-6_5625.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.108.173-1.2.192.41-50401-443-6_6111.bin,0.347654,0.46273,0.359311,0.294281,0.675196,0.69372,0.837419,0.844883,0.886589,0.0,0.020197,0.0,0.0,0.398036,0.676648,BitTorrent
1.1.127.2-1.2.6.247-47025-443-6_6952.bin,0.591505,0.289863,0.420651,0.167549,0.890484,0.291891,0.538167,0.833955,0.282761,0.0,0.000568,0.0,0.0,0.498961,0.088364,BitTorrent
1.2.159.28-1.1.151.212-443-12236-6_4969.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.131.113-1.2.244.16-63688-443-6_2502.bin,0.720515,0.137831,0.902311,0.140741,0.796811,0.69372,0.681519,0.844883,0.886589,0.0,0.000993,0.0,0.0,0.152945,0.088364,BitTorrent
1.2.140.154-1.1.48.227-443-15703-6_5459.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.156.216-1.1.33.13-443-11666-6_3436.bin,0.244929,0.202628,0.488885,0.378571,0.836874,0.69372,0.10068,0.865873,0.282761,0.0,8.3e-05,0.0,0.0,0.448061,0.173566,BitTorrent
1.2.102.84-1.1.234.161-443-27407-6_2918.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.120.225-1.2.180.22-1232-443-6_5797.bin,0.92873,0.518431,0.810297,0.42093,0.753635,0.291891,0.538167,0.029335,0.107608,0.0,0.000141,0.0,0.0,0.814738,9e-06,BitTorrent
1.1.82.217-1.2.93.158-61020-443-6_3418.bin,0.964329,0.259394,0.453914,0.107395,0.377703,0.69372,1.0,0.822764,0.488416,0.0,0.000367,0.0,0.0,0.695002,0.919679,BitTorrent
1.2.83.160-1.1.255.134-443-22620-6_570.bin,0.039669,0.269294,0.079337,0.618359,0.279604,0.69372,0.681519,0.844883,0.107608,0.0,0.000449,0.0,0.0,0.303653,0.423166,BitTorrent
1.2.127.248-1.1.120.58-443-47286-6_5862.bin,0.788447,0.011809,0.525513,0.475253,0.890015,0.291891,0.304902,0.02818,0.488416,0.0,0.000685,0.0,0.0,0.448061,0.985604,BitTorrent
1.2.241.104-1.1.61.35-443-18977-6_541.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.113.83-1.1.102.169-443-51744-6_6790.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.93.247-1.1.224.227-443-61106-6_1430.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.209.114-1.1.94.81-443-54829-6_6609.bin,0.893273,0.63605,0.706611,0.53151,0.309396,0.69372,0.538167,0.865873,0.886589,0.0,4.5e-05,0.0,0.0,0.124832,0.985604,BitTorrent
1.2.82.55-1.1.254.185-443-60143-6_1877.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.6.48-1.1.125.229-443-2795-6_6010.bin,0.622765,0.16027,0.453914,0.450283,0.789082,0.69372,1.0,0.833955,0.020733,0.0,0.024638,0.0,0.0,0.152945,0.006231,BitTorrent
1.2.163.132-1.1.15.237-443-45132-6_2390.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.79.205-1.1.71.113-443-21651-6_2283.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.190.133-1.1.182.132-443-3906-6_4173.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.52.34-1.1.44.61-443-14576-6_2323.bin,0.165636,0.103772,0.331209,0.653151,0.649065,0.69372,0.41177,0.833955,0.488416,0.0,3.4e-05,0.0,0.0,0.100561,0.95948,BitTorrent
1.2.5.138-1.1.125.234-443-46661-6_3548.bin,0.858028,0.209517,0.902311,0.502784,0.939876,0.291891,0.304902,0.822764,0.295708,0.0,0.007017,0.0,0.0,0.398036,0.919679,BitTorrent
1.2.58.52-1.1.134.99-443-16108-6_5979.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.7.239-1.1.180.106-443-3239-6_3977.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.59.32-1.1.135.112-443-16345-6_1916.bin,0.210498,0.132883,0.420651,0.615676,0.756773,0.69372,0.218258,0.865873,0.886589,0.0,0.000141,0.0,0.0,0.77844,0.743941,BitTorrent
1.1.21.3-1.2.31.157-9304-443-6_5815.bin,0.347654,0.645657,0.583328,0.002902,0.254124,0.69372,1.0,0.833955,0.282761,0.0,0.002157,0.0,0.0,0.847115,0.609311,BitTorrent
1.2.222.158-1.1.213.246-443-58216-6_1394.bin,0.020045,0.111124,0.040089,0.612476,0.474853,0.69372,1.0,0.855528,0.282761,0.0,0.001255,0.0,0.0,0.648688,0.95948,BitTorrent
1.1.190.113-1.2.166.88-43792-443-6_6936.bin,0.754243,0.16602,0.867899,0.722142,0.892246,0.291891,0.064782,0.113429,0.488416,0.0,0.00254,0.0,0.0,0.875518,0.423166,BitTorrent
1.2.5.181-1.1.125.214-443-46701-6_6433.bin,0.139996,0.28811,0.083738,0.30502,0.130774,0.69372,0.064782,0.844883,0.488416,0.0,2.5e-05,0.0,0.0,0.738414,0.609311,BitTorrent
1.2.229.181-1.1.70.175-443-22128-6_6681.bin,0.720515,0.184251,0.932277,0.015855,0.625337,0.69372,0.304902,0.387489,0.886589,0.0,0.003616,0.0,0.0,0.980129,0.173566,BitTorrent
1.2.113.191-1.1.105.240-443-30328-6_4436.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.1.236.50-1.2.212.24-55507-443-6_3758.bin,0.447097,0.311447,0.488885,0.539644,0.379498,0.69372,0.064782,0.005587,0.295708,0.0,0.004529,0.0,0.0,0.005452,0.238088,BitTorrent
1.1.142.213-1.2.68.116-18755-443-6_115.bin,0.654721,0.664785,0.437067,0.015921,0.608386,0.69372,0.837419,0.833955,0.488416,0.0,0.021714,0.0,0.0,0.600085,0.000445,BitTorrent
1.2.246.103-1.1.55.23-443-64293-6_6708.bin,0.560986,0.025595,0.359311,0.726134,0.208734,0.69372,0.304902,0.376987,0.020733,0.0,5e-06,0.0,0.0,0.398036,0.203697,BitTorrent
1.2.51.190-1.1.146.226-443-33910-6_3705.bin,0.591505,0.998289,0.706611,0.994861,0.704677,0.69372,0.837419,0.121754,0.488416,0.0,0.004765,0.0,0.0,0.152945,0.609311,BitTorrent
1.2.98.204-1.1.239.17-443-56210-6_6441.bin,0.117525,0.655238,0.235044,0.230573,0.713739,0.291891,0.837419,0.855528,0.886589,0.0,0.000204,0.0,0.0,0.549912,0.919679,BitTorrent
1.1.136.88-1.2.67.217-18594-443-6_2905.bin,0.179712,0.59747,0.292175,0.444019,0.528819,0.69372,0.304902,0.844883,0.282761,0.0,0.000989,0.0,0.0,0.260586,0.868444,BitTorrent
1.2.58.130-1.1.134.174-443-37696-6_1509.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
1.2.142.39-1.1.50.60-443-37602-6_3049.bin,0.447097,0.62883,0.84936,0.428192,0.122563,0.039105,0.41177,0.811328,0.282761,0.0,0.000381,0.0,0.0,0.448061,0.868444,BitTorrent
1.2.115.47-1.1.106.226-443-52211-6_6073.bin,0.622765,0.223818,0.885595,0.322467,0.178573,0.291891,0.837419,0.855528,0.886589,0.0,0.000358,0.0,0.0,0.549912,0.985604,BitTorrent
1.1.237.150-1.2.213.219-26260-443-6_6418.bin,1.0,0.741441,0.84936,0.560986,0.719672,0.039105,0.837419,0.376987,0.020733,0.0,5.9e-05,0.0,0.0,0.220925,0.000838,BitTorrent
1.2.29.147-1.1.162.0-443-44631-6_3298.bin,0.754243,0.932253,0.95685,0.755897,0.977138,0.69372,0.218258,0.376987,0.886589,0.0,0.000133,0.0,0.0,0.448061,0.051692,BitTorrent
1.2.115.104-1.1.223.63-443-30757-6_688.bin,0.210498,0.974007,0.205218,0.479917,0.067201,0.039105,0.10068,0.855528,0.488416,0.0,0.000592,0.0,0.0,0.938169,0.868444,BitTorrent
1.1.112.127-1.2.204.157-53600-443-6_7039.bin,0.654721,0.141896,0.214807,0.625896,0.874286,0.69372,0.304902,0.005122,0.295708,0.0,0.00037,0.0,0.0,0.600085,0.919679,BitTorrent
1.2.244.27-1.1.140.41-443-63704-6_6096.bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BitTorrent
